ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
2645,300000,2,2,1,29,1,1,2,0,0,0,24272,9844,67495,3227,9479,3220,60272,10423,52454,13434,225925,477,0
2646,150000,1,1,1,45,0,3,0,1,1,0,24815,5846,78255,8506,30746,720,73471,15326,43015,2466,17589,2365,0
2647,30000,1,3,2,57,0,-1,1,0,0,1,32548,618,9660,14463,27300,3928,54216,374,25774,14430,16290,10153,0
2648,10000,1,2,1,29,5,-2,0,-1,0,-1,49142,2031,34661,4770,18095,4414,101078,12614,79795,1012,17107,4507,1
2649,200000,2,2,0,61,0,0,4,5,2,0,4132,832,52961,16398,37315,491,1899,6408,62667,4072,43371,10067,0
2650,30000,2,2,1,64,0,2,-1,2,-1,-2,36615,7313,67588,6302,35386,7354,13807,10712,90667,10,2283,10,1
2651,200000,1,1,2,39,0,-2,0,0,1,0,12349,4639,109228,9331,7476,15394,7059,6536,14648,15779,115954,2862,0
2652,200000,1,1,2,32,0,1,6,-1,1,4,23460,33848,69763,259,363008,2857,213661,4546,44500,11951,54619,4050,0
2653,80000,2,3,2,55,-1,2,-1,4,0,1,76263,3153,124331,1912,40867,6826,23719,861,30817,10696,825,5574,0
2654,10000,2,2,1,24,6,-1,0,0,-1,3,10465,225,8374,1294,51777,4061,92470,18683,251917,7981,101267,2038,1
2655,150000,1,1,2,39,0,0,-2,0,0,1,72319,26108,84487,3934,39298,9239,88385,6654,169475,4458,180563,11380,1
2656,80000,2,2,3,70,-1,-1,3,0,1,1,45097,7675,32065,13135,17252,2239,30873,5713,15873,1185,26194,4870,0
2657,200000,1,1,2,64,0,-2,0,0,2,1,31256,5434,32926,8313,38829,2110,9939,5488,17185,6976,205592,30677,0
2658,300000,1,1,1,66,0,0,0,-1,-1,4,31633,12676,80307,617,459,11502,59819,13111,47958,13799,16187,14962,0
2659,150000,2,1,2,26,0,1,0,1,-1,0,25601,1994,10473,11853,24862,5268,34838,6328,49990,405,54979,2688,0
2660,150000,1,2,1,51,-1,4,0,-1,-1,-1,32152,2455,115105,16517,83507,496,19326,11990,33985,9588,31181,989,0
2661,10000,1,1,2,67,0,0,1,0,2,0,66473,19339,57275,1054,73135,4194,11660,4353,38861,6949,1739,6958,0
2662,50000,2,2,2,71,2,0,0,0,-1,-1,29467,3695,66125,8595,9850,10247,68852,2370,139756,11708,17758,4717,0
2663,20000,1,1,1,52,1,1,0,3,2,0,21431,65348,5263,4666,48910,4332,17933,901,7156,18251,19391,12162,0
2664,20000,1,2,0,29,0,4,3,3,3,1,93322,2522,50430,2211,93835,4322,9423,24104,107205,4092,53335,1255,0
2665,20000,2,1,3,68,-1,-1,0,0,0,0,28183,11716,10498,623,22577,5568,234599,6337,78881,17479,27006,7973,0
2666,50000,2,1,1,46,5,-1,0,0,-1,-1,90979,174,22416,18731,25697,5421,15991,3054,34117,13198,28412,22241,1
2667,10000,1,2,1,26,0,2,0,1,5,0,5295,677,127030,340,42250,3883,131309,22659,124444,2807,32972,7362,0
2668,50000,1,2,2,57,-1,-1,-1,0,4,0,76974,3074,3264,16108,86405,2765,135877,8156,90253,19427,34489,419,0
2669,20000,2,2,2,63,0,0,-1,1,0,1,14442,5652,32120,6332,12702,9762,192362,42688,57717,6537,27311,3211,0
2670,80000,2,1,2,54,1,2,2,5,0,1,20127,3554,65607,1314,124683,8972,297354,10707,192888,8080,59463,457,0
2671,30000,1,2,2,60,0,0,2,3,-1,4,66379,13660,592,9491,14959,1373,44139,13250,48940,16704,82835,8683,0
2672,200000,1,1,1,71,-1,1,1,0,2,-1,143219,7721,105448,37679,1566,10852,24952,764,77016,6096,97219,244,1
2673,50000,1,2,2,41,0,2,2,1,1,2,18738,32113,8329,27311,28447,3315,6816,10755,72012,6847,39509,2357,0
2674,10000,1,2,2,62,1,0,0,1,-2,7,3000,10306,32718,9966,16057,4988,53994,5830,16128,9866,6083,4588,0
2675,10000,2,1,3,47,3,0,4,4,-2,0,18439,2346,58668,754,62140,5806,174306,1870,9977,2181,1879,21690,1
2676,30000,2,1,1,72,-1,0,-2,0,-1,-1,17634,7946,1234,15774,119321,9050,20972,402,270666,10420,85720,907,0
2677,300000,2,2,1,39,-1,7,0,1,4,0,3670,7039,4234,3912,16593,526,34428,398,77678,9859,9799,2194,1
2678,150000,2,1,2,47,0,2,0,0,-1,0,32820,11308,14087,21203,49689,35825,161963,33396,37768,13469,47254,39989,0
2679,20000,1,3,1,23,-1,0,0,1,0,0,24444,5658,42849,5434,54,5505,18977,8117,6930,13814,25233,3045,1
2680,300000,2,1,1,45,6,-1,1,-2,2,4,14513,4295,82464,2134,52442,3592,16664,24654,73458,17014,134363,1388,1
2681,20000,1,2,2,54,3,0,0,0,0,1,18243,15326,54102,3446,13607,3721,24745,4527,122082,5550,90512,1785,1
2682,30000,1,1,1,71,-1,2,0,1,-1,0,54190,6062,62195,7959,47522,7829,12706,2976,36228,18917,3483,235,0
2683,20000,2,1,2,41,3,1,-1,3,1,0,148198,4425,78770,6383,83678,699,15453,1921,250209,7492,18340,2807,1
2684,30000,2,1,2,31,0,1,8,2,0,1,39640,15356,115749,1522,9149,739,29912,7313,13283,12520,102839,1404,0
2685,100000,1,1,1,47,0,1,1,1,1,1,33483,1941,73513,3964,16790,16866,108294,2997,11846,3787,18630,8951,0
2686,300000,2,1,1,48,0,3,0,2,0,0,251004,17270,101385,11099,41040,4923,477,5609,89018,4495,9243,5711,1
2687,300000,1,2,2,24,-1,7,-1,0,8,1,52199,15151,39388,3022,9296,6355,49946,14572,22606,1672,28406,2257,0
2688,150000,1,2,1,64,2,1,0,1,0,-1,34957,1656,3613,790,22329,12211,25692,2760,8793,12053,97326,1351,1
2689,30000,2,1,2,61,-1,1,0,0,0,-1,72710,2349,33137,10480,28878,7073,186005,5866,38931,4903,1968,1850,0
2690,50000,1,1,1,73,0,-1,1,0,0,-1,73967,4568,425572,9938,7990,9109,14765,9357,61248,1151,1583,287,0
2691,100000,2,1,0,68,2,4,0,-1,2,-1,11570,6188,14407,8119,93854,4140,15674,745,17152,8354,79262,905,1
2692,80000,2,2,2,46,-1,-1,5,0,0,3,18285,21294,90460,21367,22987,432,3173,11509,5671,4806,5540,6904,1
2693,20000,2,2,1,41,0,1,0,0,-1,1,8192,935,126112,7322,75451,614,14608,532,58069,8734,66304,19188,0
2694,100000,1,3,1,59,1,1,2,0,-2,0,11518,4028,73673,1250,42659,6191,7599,4004,41445,8535,11883,4964,1
2695,30000,2,1,2,24,-1,0,1,2,2,0,8272,4771,50265,8160,28875,13060,71530,17193,21073,20385,13278,1771,0
2696,200000,1,1,1,57,0,-1,-1,0,2,4,55389,1052,17820,9737,156206,23368,1338,12262,874,892,5429,5849,0
2697,20000,2,1,1,69,0,0,0,1,0,0,109158,5983,24984,7676,102004,3499,15852,9059,19441,8202,1394,9698,0
2698,10000,1,1,1,63,0,0,8,0,0,0,10504,3603,219399,22255,74140,10642,9900,12313,38597,8066,44365,7592,0
2699,300000,1,3,1,24,0,1,-1,0,-1,1,22559,1914,37709,6466,30372,8450,193,2139,5640,9747,30844,164,0
2700,30000,1,2,1,70,0,-2,-1,0,0,-1,14587,20670,3103,18814,7352,3136,27119,5596,83890,7942,96309,12122,0
2701,10000,1,2,2,43,0,-2,1,0,0,3,18578,8023,64088,2434,65932,19117,3413,1875,13180,5654,3789,13649,0
2702,150000,1,1,1,29,-1,1,2,1,2,0,46949,10084,4653,6159,78744,23009,83729,4839,62499,7903,3918,7355,0
2703,80000,2,3,1,60,0,-1,-2,0,0,0,31627,7544,9244,3628,28611,11503,34771,10415,94347,525,36952,28197,1
2704,80000,1,2,0,44,4,0,0,0,2,1,37918,707,33254,3999,43559,2801,93881,7303,10422,731,5017,13087,0
2705,10000,2,2,1,49,4,3,0,0,-1,1,20374,15544,14044,4028,168883,3711,66883,1143,27244,54167,14730,1631,1
2706,300000,2,3,1,27,8,-2,1,0,0,4,40715,10390,4847,9045,1709,4215,266,4506,18620,18817,32877,5852,1
2707,150000,2,3,2,38,0,-1,0,0,-1,-1,38782,1259,41181,3031,64673,3093,38054,240,54877,2071,30945,482,1
2708,200000,2,1,1,22,-1,3,0,-1,8,0,21821,34029,110617,2963,18450,2263,4370,276,10784,14,17125,10913,0
2709,300000,1,1,2,48,1,0,0,2,1,-1,18724,2613,33407,1685,6537,10215,66146,5169,33716,624,8726,1487,0
2710,100000,2,1,2,63,4,0,0,0,0,2,93554,9601,38636,11580,48308,2085,31938,1444,43714,8677,69255,19026,1
2711,80000,2,2,2,61,-2,0,1,1,0,0,129557,332,201339,3711,9726,978,9986,15076,21102,40329,7066,13482,0
2712,100000,2,1,2,49,-2,0,1,2,-2,0,83036,2353,28725,220,13632,16560,87610,1182,105495,49459,31056,2355,0
2713,20000,2,3,3,65,1,2,-1,1,-1,0,12871,1237,28436,1059,30143,48090,46785,4458,50279,9740,82760,7524,0
2714,50000,2,2,1,37,-2,0,0,0,2,0,46337,32790,71452,2805,18589,11007,8232,6023,31672,7602,68074,8340,0
2715,30000,2,3,3,51,0,-1,0,0,0,0,28504,24298,32641,1630,44335,5934,7644,14124,788,18848,36721,6046,0
2716,150000,1,2,2,37,0,0,0,0,0,0,42217,28449,2085,21522,84025,5179,40340,8624,43596,1413,7780,7973,0
2717,300000,1,2,1,51,-1,0,0,-1,-1,-1,11511,1795,32079,2118,7741,4517,9916,2164,90034,6819,104552,9710,0
2718,80000,1,2,2,43,1,0,-2,0,2,0,11649,182,87221,119,14099,2907,77248,24953,17714,164,99536,5344,1
2719,100000,2,3,2,30,-1,0,2,0,0,0,13261,7749,21015,5092,47060,5868,22817,46319,40527,3945,68446,19574,0
2720,20000,2,2,1,26,0,4,0,-1,2,3,67196,5711,161,2088,30532,1143,58404,8955,85004,83,16785,205,1
2721,30000,2,2,2,58,1,2,3,-1,-1,0,51226,18335,20820,6184,76076,1430,86223,6849,66700,14525,45399,4236,0
2722,30000,1,2,1,67,1,-1,1,0,0,1,117486,3163,51098,20862,68166,1375,127082,35591,63477,1068,19243,16853,0
2723,300000,2,3,2,47,0,0,4,3,1,-1,19991,6712,56543,5161,31506,1674,63141,3339,98524,4557,113780,1456,0
2724,150000,2,1,1,31,-2,2,4,1,0,4,11013,8701,8895,6730,34298,2583,167748,7016,32089,6147,117918,6390,0
2725,200000,1,3,1,40,2,0,-2,1,0,2,62325,5437,110880,14367,41887,5308,91956,1543,23383,567,60788,23031,1
2726,300000,2,2,3,66,2,4,0,0,1,3,11244,11083,148927,1758,122259,9698,13036,1274,70399,2699,56918,14016,0
2727,100000,1,2,1,25,-1,1,0,0,0,0,48744,3137,9490,22817,74099,2166,9667,4527,126619,17178,144706,15684,0
2728,50000,2,3,2,52,7,-1,0,-1,1,0,2521,10265,8421,691,2754,4219,43470,4646,73911,9349,9047,3047,1
2729,10000,2,2,2,25,0,0,-1,6,-1,-1,15124,11376,41021,7051,98320,3814,26137,9302,49591,4715,85477,15134,0
2730,200000,2,2,2,42,0,3,-2,2,4,3,119359,4492,30717,22292,55493,8866,61612,10792,3076,9057,45883,3852,0
2731,150000,1,1,2,21,0,0,0,-1,8,6,88633,5809,116983,12680,39924,1155,10808,10941,75129,4435,93798,2789,0
2732,20000,2,1,2,40,1,0,2,-1,4,1,7758,1870,12785,7536,23829,1896,75904,14251,17303,6857,19574,10073,1
2733,200000,1,2,2,71,1,2,4,1,0,0,7776,6344,17653,3055,185274,3548,151616,5582,36088,2084,24287,2866,1
2734,80000,2,1,1,35,1,-2,0,6,4,0,34729,1796,12438,12077,9896,12892,2098,2042,9182,1275,67017,9338,0
2735,150000,1,2,2,31,2,-1,-1,0,0,0,112517,2782,11304,3199,29407,13236,35768,4713,159608,428,32506,33072,1
2736,50000,2,1,1,52,4,0,0,3,0,0,10291,9515,15588,816,84385,963,81685,17806,24387,4958,14543,6166,1
2737,80000,1,1,2,48,2,2,1,0,2,-1,73685,444,54599,13340,31316,346,231454,9285,62120,1704,16495,12861,0
2738,200000,1,2,2,48,1,0,0,0,1,0,137621,6511,3649,6961,74785,17634,591,18207,6579,3255,28012,3223,0
2739,10000,2,1,2,37,-1,0,0,5,0,4,20119,9299,33020,2566,5653,3978,89057,9360,55603,25996,17690,49795,1
2740,10000,1,2,2,54,0,0,1,-1,0,0,23463,943,18545,12236,2878,1959,38645,6599,16468,12765,129447,23924,0
2741,50000,1,1,2,44,-1,2,2,1,6,-1,5003,2608,179401,6024,1041,1093,168381,6408,8415,14210,28920,9271,0
2742,30000,1,1,2,22,3,1,2,0,1,0,32551,26771,29356,12692,14852,6680,1164,10614,22878,18341,31482,7109,1
2743,20000,2,1,2,47,1,0,0,-1,-1,-1,141942,19522,19537,6035,4999,10162,191949,8348,197556,485,118687,9041,0
2744,30000,1,1,1,29,-2,3,1,0,0,0,70521,1685,34090,14346,55919,3606,152822,5971,20743,10407,75923,1683,0
2745,10000,2,2,0,72,1,-2,1,6,0,1,1410,193,8242,11268,55679,3005,29798,21824,6594,1804,72380,1360,0
2746,10000,1,1,1,39,0,0,4,0,3,0,5085,6903,19906,10271,440,21441,80077,4072,31119,22281,88850,4038,0
2747,100000,1,2,3,56,0,2,-1,7,-1,-2,36101,11409,35632,10557,56296,10685,53680,11120,35421,3896,105044,10266,0
2748,80000,1,1,2,49,1,0,0,3,0,0,78586,5196,72873,14888,105350,6987,19556,4772,14432,2145,3941,8379,1
2749,200000,1,1,1,31,-1,0,0,0,-1,1,34140,7087,45867,5512,35966,3138,39305,7480,28437,37342,6445,1023,0
2750,20000,2,2,1,52,0,4,0,1,4,1,3524,3141,6690,9823,10572,6601,37777,3265,43458,24259,116961,795,0
2751,50000,2,2,1,47,0,1,8,-1,0,-1,28423,13476,253537,2241,17106,429,6806,19882,52727,22379,66610,9775,0
2752,200000,1,2,0,72,1,0,2,3,1,2,41170,20282,27810,35779,58933,9202,140815,2010,82722,11026,8005,7679,0
2753,100000,2,1,2,59,3,4,0,0,-1,1,14117,3715,15894,10828,28975,5548,50806,5313,9260,10057,28952,2287,1
2754,10000,2,2,3,44,1,3,2,0,0,0,31060,715,5214,4841,11320,2220,20161,7248,316361,4050,42404,15795,1
2755,50000,1,2,1,47,1,0,0,4,1,1,178716,8402,18163,5450,80290,5549,197962,19467,26718,3693,10574,3429,0
2756,10000,1,2,1,47,1,0,0,-1,-1,2,15595,13150,163420,3188,5850,1011,9964,6029,13813,8733,77731,2212,1
2757,20000,1,1,2,60,-1,0,3,5,3,3,37183,21701,5538,10864,34764,20984,12064,11673,10139,13454,102054,1737,1
2758,80000,1,2,2,52,0,0,3,0,-2,-2,11267,537,76879,529,74381,3191,78616,2966,5070,8453,59488,2516,0
2759,200000,1,4,1,65,0,-1,2,0,-1,3,140861,8245,151894,45284,5141,10089,14151,1534,5962,7770,98755,740,0
2760,200000,1,2,1,64,0,1,8,4,4,3,1435,5824,39295,1900,30334,21864,177006,518,87735,9392,4051,3634,0
2761,30000,2,2,2,42,2,0,-1,-1,0,8,87033,9274,61155,7601,3598,27186,19699,6691,23929,1017,160491,7393,1
2762,50000,1,1,1,69,0,0,0,1,0,0,5175,23647,103176,2404,50528,23781,1609,6707,106,8216,33698,779,1
2763,100000,1,2,1,62,2,0,0,0,0,0,2788,14158,2676,702,24961,8209,45338,1496,6186,7613,20881,5149,1
2764,30000,1,1,3,52,3,1,1,-1,1,0,80676,8586,106593,512,72902,11086,12617,2042,89201,4066,134596,3136,1
2765,20000,2,1,1,68,1,2,1,0,0,-2,42169,15997,20484,410,9639,17523,86637,781,127482,7853,57910,3480,1
2766,100000,1,2,2,66,-1,5,1,-1,0,0,44126,18347,46775,1214,283000,7767,7663,2701,131621,4337,12780,6306,0
2767,80000,2,1,1,55,0,0,0,0,0,1,19116,2658,121404,17930,9308,2572,84587,1765,30167,11905,11362,11315,0
2768,80000,2,3,1,74,2,3,-1,-2,-1,0,60526,835,25716,572,11491,1668,9799,4450,1479,9258,4356,12114,0
2769,80000,2,1,2,21,1,0,0,3,-1,0,31082,3576,57196,2533,128656,1352,42212,36618,94945,9730,42776,12572,0
2770,80000,1,2,1,73,0,4,1,0,0,0,78254,115,256639,4705,17759,2384,9579,6391,18951,5862,1169,5280,0
2771,30000,2,1,2,54,5,2,0,5,2,0,12800,3860,18002,5722,88610,13774,2169,2206,137412,1582,198315,683,0
2772,150000,1,2,1,21,0,1,0,0,0,-1,64708,2758,27542,11200,59152,5198,88716,6620,25002,4510,25181,16896,1
2773,100000,1,3,1,62,-2,0,7,4,2,0,81368,7446,1157,788,12982,3488,73467,10129,13057,2431,5234,7783,0
2774,50000,1,1,0,55,0,0,1,0,1,0,12937,6497,34188,2964,178519,4477,45308,2150,26793,2916,33791,97,0
2775,20000,1,3,2,49,0,2,4,-2,1,0,42525,3559,118639,6214,33732,2761,7703,1283,22780,1175,14524,4917,1
2776,300000,2,2,3,38,0,1,0,0,1,2,56264,1064,23199,6183,11239,3747,97734,2389,184186,6305,6474,19590,0
2777,10000,1,2,2,26,-2,-1,0,0,-2,0,10676,26157,14233,1708,75240,1685,53326,3054,170273,8377,51861,21966,0
2778,50000,2,1,2,26,7,0,0,4,3,5,35294,27602,85294,2155,99119,16811,43695,3837,1602,7234,103632,5367,1
2779,10000,2,2,2,47,-1,-1,0,3,0,0,152679,1427,1258,34090,93647,38714,287130,7506,4183,4589,8523,4456,0
2780,100000,1,1,2,59,0,-2,0,1,1,0,40428,3548,62655,42,109447,1795,42542,48855,8708,6174,46290,10648,0
2781,50000,1,3,2,73,1,8,0,0,0,0,35345,4871,63824,10580,33264,6042,20252,12359,21443,7837,6747,3936,0
2782,80000,2,2,1,39,6,0,1,3,0,-1,106557,6462,25748,6983,54690,1741,22208,1419,20594,17131,74111,4673,1
2783,80000,2,2,2,58,0,2,-1,-1,0,0,223011,3449,9484,3986,47585,7163,211571,15274,25110,1903,82015,7993,1
2784,300000,1,3,2,23,0,0,3,-1,5,-1,127573,16532,79214,3036,23105,24777,62645,16935,195544,5065,46051,7286,0
2785,10000,1,1,1,73,-1,1,-1,0,3,-1,23948,4373,10641,1094,317,4360,109997,1649,175915,41786,38071,6587,1
2786,20000,1,4,1,71,3,8,0,0,3,1,2945,1211,28187,4627,93513,3214,89552,1867,18192,88,23076,1741,1
2787,100000,2,2,2,58,-1,1,-1,3,8,1,59697,4488,1375,9816,84619,722,48742,9319,18711,7429,18590,3551,1
2788,80000,1,1,2,40,-1,-1,-1,0,0,-1,45579,21263,41647,2076,68468,18564,30363,2314,14372,7584,5935,8453,1
2789,150000,1,2,1,22,-1,2,0,-1,1,-1,62471,2211,134352,23085,4927,5126,5901,15542,20787,9578,24220,3287,0
2790,30000,1,2,2,27,0,4,1,1,1,1,32489,9420,18165,8349,3093,4136,56251,27327,23953,8327,116000,1789,0
2791,30000,1,2,1,25,4,0,-1,-1,0,3,14742,16529,23267,2460,76127,4767,5841,8814,200433,1885,32150,13453,0
2792,20000,2,2,2,45,1,0,-1,0,0,-1,147107,2581,67245,10294,44619,3128,17339,1261,47646,4036,45105,9132,1
2793,30000,2,1,2,62,0,0,0,1,2,0,21577,2598,83957,735,19930,381,115336,19822,14309,924,133483,6606,0
2794,10000,1,1,2,73,0,-1,-1,3,0,1,15345,2063,16831,11990,5218,19990,15196,4275,282552,3644,97366,2813,0
2795,80000,2,3,1,33,0,0,1,1,-2,0,10919,15220,13588,6316,42215,2023,3800,52424,42217,10665,22780,3597,0
2796,80000,1,1,2,32,0,1,3,-2,0,0,76043,14616,25611,1693,28547,3554,7152,7207,43489,2839,36066,12181,0
2797,150000,2,3,1,25,-1,0,1,0,0,0,1477,1922,68726,1505,46881,9167,971,10308,37454,0,36234,36614,0
2798,50000,2,1,1,32,-2,3,1,-1,1,0,40640,4413,14737,10155,67724,19578,105842,620,104074,2260,2139,25418,0
2799,30000,1,2,2,38,1,0,4,-2,2,1,17822,270,70853,13112,7310,4064,79637,7955,96065,11327,48746,3318,0
2800,10000,1,1,2,23,3,4,0,8,0,-1,26665,2805,34379,7258,94132,7984,800,1662,2392,9619,10903,2304,1
2801,200000,1,3,1,74,1,-1,-2,-1,0,0,8729,1829,11270,9259,2587,10732,74173,10529,109343,444,18737,18939,0
2802,30000,1,1,2,24,0,-2,-1,1,-2,6,46230,5136,31726,3498,18959,2930,76049,13217,54247,6648,4720,1567,0
2803,20000,2,2,1,63,-1,2,4,0,0,-1,91082,9646,12940,5992,10005,1721,2901,4647,15021,11615,15848,9415,0
2804,50000,1,3,2,39,1,2,6,1,0,0,48660,14484,3073,5245,61012,3587,61705,349,7853,1246,72421,90,0
2805,30000,1,2,3,41,1,1,-1,-1,4,8,19527,12410,43111,1465,7122,28123,23480,4173,38147,5802,224475,50389,1
2806,10000,1,3,2,45,2,0,4,0,7,1,196265,6963,117399,10330,4893,13151,2492,8164,24102,3127,23667,1743,1
2807,30000,1,3,1,23,7,-1,-1,3,-1,0,11177,16685,26676,18730,106038,3871,67337,34356,35126,1927,37211,3740,0
2808,20000,1,3,1,27,-1,0,0,2,0,0,227902,18184,14283,2042,65650,82,23216,3365,11146,12472,41176,2021,0
2809,200000,1,2,1,29,0,2,2,1,0,0,10174,6569,82055,4157,2954,10730,15443,8018,60195,3882,6778,10246,0
2810,100000,2,2,2,24,0,4,0,0,0,0,45212,6593,41501,22598,73673,7185,19968,32350,17585,5750,41736,1908,1
2811,300000,1,2,2,43,0,5,2,1,2,1,15255,4863,17190,21411,28951,30324,51129,6336,3098,9981,79320,2510,0
2812,200000,2,1,3,31,-1,0,1,0,0,-2,87497,14625,61400,5093,31784,2037,14737,1331,83641,1543,110006,3122,0
2813,30000,1,2,1,39,0,1,4,-1,6,0,155206,3988,1119,10814,231321,3916,49556,10849,46045,6678,16297,5207,0
2814,80000,2,1,2,21,2,0,0,6,2,2,79460,8370,57278,2445,3531,21,8457,11922,62312,6675,1782,4166,1
2815,150000,2,3,2,24,-2,3,0,0,-1,0,42657,1928,37556,7981,433077,4042,5314,3225,8353,11784,87947,1440,0
2816,80000,2,2,1,29,2,1,2,-2,7,8,4467,7871,8484,5958,210723,7829,22447,11204,23648,5176,31306,640,0
2817,200000,1,4,0,62,-1,3,6,0,-1,-1,2286,15592,140333,5884,23080,6547,44320,1415,26540,8867,77386,9849,0
2818,80000,2,1,2,27,0,1,0,0,2,0,43313,6874,43422,1134,99428,10919,30273,8107,120541,784,15611,2862,0
2819,10000,1,2,2,46,1,0,4,-1,-1,4,15576,1948,11483,3270,1729,2989,91347,33879,283142,8817,24847,1328,0
2820,80000,2,2,3,74,2,-2,1,0,-1,0,10675,7605,48896,11891,20495,24004,55175,2976,23234,1180,54910,6220,0
2821,50000,1,3,0,41,0,7,3,0,-1,1,104343,8392,17162,6698,58899,18326,24474,14176,74799,2838,20619,15251,0
2822,100000,1,1,2,68,0,0,0,-1,1,0,15041,799,105875,1234,53994,1563,1286,5219,87082,3625,24294,9095,1
2823,30000,2,1,2,30,0,0,1,0,1,1,13104,2382,10004,10997,115681,2487,7748,27022,63838,7325,128229,3178,0
2824,80000,1,2,2,30,0,2,0,1,3,0,85416,11576,31141,3311,142673,9260,54351,5742,72079,15273,32843,10654,0
2825,20000,2,2,2,21,1,-1,0,1,0,0,66240,893,67101,2578,1785,963,49193,14567,27656,139,1005,6170,0
2826,100000,2,1,1,56,0,0,-1,0,0,-1,89491,8129,1205,3919,38432,31631,113632,2015,57760,2440,9620,14479,1
2827,100000,1,4,1,23,0,0,0,0,-1,0,138254,33088,241,5269,71716,5738,22315,5158,13250,6933,56810,17747,0
2828,80000,2,1,1,55,0,-1,2,2,-2,-1,21231,4753,12682,8118,6906,1812,45090,39647,26093,9247,81109,4216,0
2829,100000,1,2,2,65,0,1,1,-1,1,0,65391,4176,6657,4363,10251,3497,23802,13981,5041,8296,5614,7834,1
2830,150000,2,1,2,32,0,3,0,2,1,0,65725,5201,10686,8954,22675,2718,209,6170,50186,14396,41945,1905,0
2831,80000,1,1,2,47,-1,4,2,-1,-2,2,51262,8589,88682,14793,13315,2958,50730,16647,6663,688,63081,304,0
2832,10000,1,4,2,37,-2,0,5,0,0,2,34424,7943,22726,9954,25598,8446,47943,4269,19672,1487,134424,9028,1
2833,200000,1,2,1,39,-1,-2,0,0,1,3,961,3169,3554,7278,50211,4915,55377,4945,8842,363,33571,17672,1
2834,50000,2,3,2,30,6,0,5,1,0,-1,31221,6145,14980,10684,83972,7150,3982,5396,107029,7523,9040,10076,1
2835,300000,1,3,3,63,-1,0,0,1,-1,-1,43339,6701,102151,9266,26058,1919,58923,4152,3936,19625,36233,4203,0
2836,100000,1,2,1,46,0,5,-1,0,1,0,55582,3038,147706,2032,63329,1029,31796,6088,2230,3591,42383,14423,0
2837,10000,1,2,2,28,2,0,-2,0,3,0,12506,6248,47890,5521,33707,11178,78785,15952,95985,16193,2153,10732,0
2838,30000,1,3,1,72,3,0,1,-1,0,3,18447,2663,46139,2411,34953,8386,51321,3617,68025,4042,7143,87,1
2839,30000,1,2,1,59,0,4,1,0,1,0,86010,15709,182407,27889,76867,31221,5475,12555,38782,4013,33108,7837,0
2840,50000,1,2,1,22,1,0,1,0,2,0,149304,2228,104936,10483,87565,45861,48736,7005,68753,2515,109074,22277,1
2841,100000,1,1,1,32,1,5,2,1,1,2,110781,4643,14009,2937,75875,7998,96665,16590,32470,10828,970,16222,1
2842,150000,1,2,2,59,4,0,1,6,4,2,50953,9153,21881,74,35322,1563,34399,818,8736,2860,42262,5706,1
2843,50000,1,4,1,74,3,1,2,5,-2,0,77745,2260,455,2263,24321,534,70411,6733,22484,1353,24322,9398,0
2844,100000,2,2,2,60,0,2,0,-1,4,0,100192,684,12920,21682,18065,2293,8389,1281,32561,7397,60139,10517,0
2845,10000,1,3,3,51,0,3,0,0,4,1,46868,12144,56355,32941,55148,1352,118596,17949,82907,31834,31878,2769,0
2846,200000,1,1,3,49,2,0,-1,0,5,0,147422,13331,15219,372,22429,24776,87817,672,84183,18673,254830,33524,1
2847,150000,1,3,1,28,1,7,5,-1,3,5,53982,13016,160926,7505,10818,2891,6518,85,9541,12167,278649,13757,1
2848,300000,2,1,1,35,0,1,0,0,0,1,48815,4549,20191,7392,27562,214,20275,12669,16364,1725,16237,2847,0
2849,30000,1,3,1,46,5,-1,0,0,-1,-1,12637,678,105703,3284,22866,19131,13024,2167,11464,3652,7781,3,0
2850,20000,1,3,2,68,8,2,4,-1,4,1,25577,2106,62466,6615,34136,1233,43063,20152,10706,5381,5817,235,1
2851,10000,2,1,1,56,4,2,3,0,0,4,23787,54172,1003,15301,16341,4574,39797,1238,43229,12641,47500,2567,1
2852,30000,2,2,2,61,0,-1,0,-2,6,0,2453,863,25956,1499,56190,14437,11852,6063,86909,561,13953,3243,0
2853,80000,2,2,2,24,0,-1,8,1,0,0,29179,5208,20170,861,44284,10302,132185,11537,13152,1175,23155,15528,0
2854,20000,1,2,3,70,0,-1,-1,4,0,0,31115,5101,69587,1450,119598,6402,158713,9464,15796,10933,33278,9407,0
2855,30000,1,1,3,53,2,0,0,0,1,1,54816,14961,29920,2801,45444,8292,11660,12631,67436,2171,16138,3168,1
2856,50000,1,3,1,32,0,1,-1,0,0,2,23870,666,13052,1413,131359,11139,20859,9012,3545,4861,11595,238,0
2857,150000,1,2,1,70,0,0,0,1,4,4,54949,4672,19707,8249,95048,655,28609,4768,9691,1497,3171,10577,0
2858,30000,2,1,1,73,-1,-1,8,0,-2,0,10255,431,95061,2552,103108,621,18199,506,5023,5399,2420,2337,1
